,keep,subject,related_topics,value,geo,keyword,year,country
121,0,+170%,rising,Nest box,DE,Fledermaus,2018,Germany
122,0,+130%,rising,Operetta,DE,Fledermaus,2018,Germany
123,0,+70%,rising,Letter,DE,Fledermaus,2018,Germany
124,0,+70%,rising,Birds,DE,Fledermaus,2018,Germany
125,0,+60%,rising,Character,DE,Fledermaus,2018,Germany
126,0,+60%,rising,Painting,DE,Fledermaus,2018,Germany
127,0,+50%,rising,Old World fruit bats,DE,Fledermaus,2018,Germany
128,0,+50%,rising,bat box,DE,Fledermaus,2018,Germany
129,1,100,top,Microbat,DE,Fledermaus,2019,Germany
130,1,11,top,Die Fledermaus,DE,Fledermaus,2019,Germany
131,1,7,top,Costume,DE,Fledermaus,2019,Germany
132,1,7,top,Makeup,DE,Fledermaus,2019,Germany
133,1,3,top,Halloween,DE,Fledermaus,2019,Germany
134,1,3,top,Painting,DE,Fledermaus,2019,Germany
135,1,3,top,handicraft,DE,Fledermaus,2019,Germany
136,1,2,top,Dance,DE,Fledermaus,2019,Germany
137,1,2,top,Statue,DE,Fledermaus,2019,Germany
138,1,2,top,Feces,DE,Fledermaus,2019,Germany
139,1,2,top,Old World fruit bats,DE,Fledermaus,2019,Germany
140,1,2,top,Operetta,DE,Fledermaus,2019,Germany
141,1,2,top,Letter,DE,Fledermaus,2019,Germany
142,1,2,top,Opera,DE,Fledermaus,2019,Germany
143,1,1,top,Hibernation,DE,Fledermaus,2019,Germany
144,1,1,top,Pulheim,DE,Fledermaus,2019,Germany
145,1,1,top,Vampire,DE,Fledermaus,2019,Germany
146,1,1,top,Birds,DE,Fledermaus,2019,Germany
147,1,1,top,Squash,DE,Fledermaus,2019,Germany
148,1,1,top,Stuffed toy,DE,Fledermaus,2019,Germany
149,1,1,top,Coloring book,DE,Fledermaus,2019,Germany
150,1,1,top,Visual perception,DE,Fledermaus,2019,Germany
151,1,1,top,Skeleton,DE,Fledermaus,2019,Germany
152,1,<1,top,Dream interpretation,DE,Fledermaus,2019,Germany
153,0,Breakout,rising,Dance,DE,Fledermaus,2019,Germany
154,0,Breakout,rising,Statue,DE,Fledermaus,2019,Germany
155,0,Breakout,rising,Coloring book,DE,Fledermaus,2019,Germany
156,0,Breakout,rising,Visual perception,DE,Fledermaus,2019,Germany
157,0,Breakout,rising,Skeleton,DE,Fledermaus,2019,Germany
158,0,Breakout,rising,Dream interpretation,DE,Fledermaus,2019,Germany
159,0,Breakout,rising,Noctalis,DE,Fledermaus,2019,Germany
160,0,Breakout,rising,Conan Exiles,DE,Fledermaus,2019,Germany
161,0,Breakout,rising,Segeberg,DE,Fledermaus,2019,Germany
162,0,Breakout,rising,Mouse-eared bats,DE,Fledermaus,2019,Germany
163,0,Breakout,rising,Wood carving,DE,Fledermaus,2019,Germany
164,0,Breakout,rising,Lepidoptera,DE,Fledermaus,2019,Germany
165,0,Breakout,rising,Clip art,DE,Fledermaus,2019,Germany
166,0,Breakout,rising,Vienna New Year's Concert,DE,Fledermaus,2019,Germany
167,0,Breakout,rising,Greater mouse-eared bat,DE,Fledermaus,2019,Germany
168,0,Breakout,rising,Bad Segeberg,DE,Fledermaus,2019,Germany
169,0,Breakout,rising,Cabaret Fledermaus,DE,Fledermaus,2019,Germany
170,0,+160%,rising,Stuffed toy,DE,Fledermaus,2019,Germany
171,0,+70%,rising,Feces,DE,Fledermaus,2019,Germany
172,0,+70%,rising,Old World fruit bats,DE,Fledermaus,2019,Germany
173,0,+70%,rising,Hibernation,DE,Fledermaus,2019,Germany
174,1,100,top,Microbat,DE,Fledermaus,2020,Germany
175,1,5,top,The Masked Singer,DE,Fledermaus,2020,Germany
176,1,4,top,Soup,DE,Fledermaus,2020,Germany
177,1,4,top,Die Fledermaus,DE,Fledermaus,2020,Germany
178,1,3,top,Makeup,DE,Fledermaus,2020,Germany
179,1,3,top,Old World fruit bats,DE,Fledermaus,2020,Germany
180,1,3,top,China,DE,Fledermaus,2020,Germany
181,1,2,top,Costume,DE,Fledermaus,2020,Germany
182,1,2,top,Halloween,DE,Fledermaus,2020,Germany
183,1,2,top,Painting,DE,Fledermaus,2020,Germany
184,1,2,top,Character,DE,Fledermaus,2020,Germany
185,1,2,top,Animal,DE,Fledermaus,2020,Germany
186,1,2,top,Bats,DE,Fledermaus,2020,Germany
187,1,1,top,handicraft,DE,Fledermaus,2020,Germany
188,1,1,top,Feces,DE,Fledermaus,2020,Germany
189,1,1,top,Wuhan,DE,Fledermaus,2020,Germany
190,1,1,top,Franziska Knuppe,DE,Fledermaus,2020,Germany
191,1,1,top,Philippines,DE,Fledermaus,2020,Germany
192,1,1,top,Paper plane,DE,Fledermaus,2020,Germany
193,1,<1,top,Giant golden-crowned flying fox,DE,Fledermaus,2020,Germany
194,1,<1,top,Grand piano,DE,Fledermaus,2020,Germany
195,1,<1,top,Dragon,DE,Fledermaus,2020,Germany
196,1,<1,top,Honduran white bat,DE,Fledermaus,2020,Germany
197,1,<1,top,Severe acute respiratory syndrome,DE,Fledermaus,2020,Germany
198,1,<1,top,Chameleons,DE,Fledermaus,2020,Germany
199,0,Breakout,rising,Soup,DE,Fledermaus,2020,Germany
200,0,Breakout,rising,China,DE,Fledermaus,2020,Germany
201,0,Breakout,rising,Wuhan,DE,Fledermaus,2020,Germany
202,0,Breakout,rising,Franziska Knuppe,DE,Fledermaus,2020,Germany
203,0,Breakout,rising,Philippines,DE,Fledermaus,2020,Germany
204,0,Breakout,rising,Paper plane,DE,Fledermaus,2020,Germany
205,0,Breakout,rising,Giant golden-crowned flying fox,DE,Fledermaus,2020,Germany
206,0,Breakout,rising,Grand piano,DE,Fledermaus,2020,Germany
207,0,Breakout,rising,Dragon,DE,Fledermaus,2020,Germany
208,0,Breakout,rising,Honduran white bat,DE,Fledermaus,2020,Germany
209,0,Breakout,rising,Severe acute respiratory syndrome,DE,Fledermaus,2020,Germany
210,0,Breakout,rising,Chameleons,DE,Fledermaus,2020,Germany
211,0,Breakout,rising,Reptiles,DE,Fledermaus,2020,Germany
212,0,Breakout,rising,Simian,DE,Fledermaus,2020,Germany
213,0,Breakout,rising,Tree squirrels,DE,Fledermaus,2020,Germany
214,0,Breakout,rising,Han Chinese,DE,Fledermaus,2020,Germany
215,0,Breakout,rising,Pangolins,DE,Fledermaus,2020,Germany
216,0,"+4,300%",rising,The Masked Singer,DE,Fledermaus,2020,Germany
217,0,+350%,rising,Old World fruit bats,DE,Fledermaus,2020,Germany
218,0,+200%,rising,Animal,DE,Fledermaus,2020,Germany
219,0,+100%,rising,Bats,DE,Fledermaus,2020,Germany
220,0,+60%,rising,Feces,DE,Fledermaus,2020,Germany
221,0,+50%,rising,Microbat,DE,Fledermaus,2020,Germany
1,1,100,top,Bats,IE,bats,2016,Ireland
2,1,6,top,Vampire bat,IE,bats,2016,Ireland
3,1,3,top,Halloween,IE,bats,2016,Ireland
4,1,3,top,Hibernation,IE,bats,2016,Ireland
5,1,3,top,Attic,IE,bats,2016,Ireland
6,1,3,top,Batting,IE,bats,2016,Ireland
7,1,3,top,Vampire,IE,bats,2016,Ireland
8,1,3,top,Baseball,IE,bats,2016,Ireland
9,1,3,top,Table tennis,IE,bats,2016,Ireland
10,0,Breakout,rising,Hibernation,IE,bats,2016,Ireland
11,0,Breakout,rising,Baseball,IE,bats,2016,Ireland
12,0,Breakout,rising,Table tennis,IE,bats,2016,Ireland
13,1,100,top,Bats,IE,bats,2017,Ireland
14,1,13,top,Table tennis racket,IE,bats,2017,Ireland
15,1,9,top,Table tennis,IE,bats,2017,Ireland
16,1,6,top,Attic,IE,bats,2017,Ireland
17,1,6,top,Vampire,IE,bats,2017,Ireland
18,1,6,top,Baseball bat,IE,bats,2017,Ireland
19,1,6,top,Vampire bat,IE,bats,2017,Ireland
20,1,4,top,Share,IE,bats,2017,Ireland
21,1,2,top,Cricket,IE,bats,2017,Ireland
22,1,2,top,Collective Noun,IE,bats,2017,Ireland
23,1,2,top,Cricket bat,IE,bats,2017,Ireland
24,1,2,top,Baseball,IE,bats,2017,Ireland
25,1,2,top,Batting,IE,bats,2017,Ireland
26,0,Breakout,rising,Attic,IE,bats,2017,Ireland
27,0,Breakout,rising,Cricket,IE,bats,2017,Ireland
28,0,Breakout,rising,Collective Noun,IE,bats,2017,Ireland
29,0,+500%,rising,Table tennis racket,IE,bats,2017,Ireland
30,0,+300%,rising,Table tennis,IE,bats,2017,Ireland
31,0,+190%,rising,Baseball bat,IE,bats,2017,Ireland
32,0,+100%,rising,Share,IE,bats,2017,Ireland
33,0,+50%,rising,Vampire,IE,bats,2017,Ireland
34,0,+50%,rising,Vampire bat,IE,bats,2017,Ireland
35,1,100,top,Bats,IE,bats,2018,Ireland
36,1,11,top,Eating,IE,bats,2018,Ireland
37,1,7,top,Baseball bat,IE,bats,2018,Ireland
38,1,7,top,Cricket bat,IE,bats,2018,Ireland
39,1,7,top,Batting,IE,bats,2018,Ireland
40,1,4,top,Table tennis,IE,bats,2018,Ireland
41,1,4,top,Baseball,IE,bats,2018,Ireland
42,1,4,top,Table tennis racket,IE,bats,2018,Ireland
43,1,4,top,Cricket,IE,bats,2018,Ireland
44,1,2,top,Pipistrelles,IE,bats,2018,Ireland
45,1,2,top,Vampire bat,IE,bats,2018,Ireland
46,1,2,top,Halloween,IE,bats,2018,Ireland
47,1,2,top,Species,IE,bats,2018,Ireland
48,1,2,top,Vampire,IE,bats,2018,Ireland
49,1,2,top,Attic,IE,bats,2018,Ireland
50,0,Breakout,rising,Eating,IE,bats,2018,Ireland
51,0,Breakout,rising,Pipistrelles,IE,bats,2018,Ireland
52,0,Breakout,rising,Halloween,IE,bats,2018,Ireland
53,0,+190%,rising,Baseball bat,IE,bats,2018,Ireland
54,0,+90%,rising,Baseball,IE,bats,2018,Ireland
55,0,+50%,rising,Cricket bat,IE,bats,2018,Ireland
56,0,+40%,rising,Batting,IE,bats,2018,Ireland
57,1,100,top,Bats,IE,bats,2019,Ireland
58,1,9,top,Baseball bat,IE,bats,2019,Ireland
59,1,7,top,Table tennis,IE,bats,2019,Ireland
60,1,5,top,Vampire,IE,bats,2019,Ireland
61,1,5,top,Baseball,IE,bats,2019,Ireland
62,1,5,top,Eating,IE,bats,2019,Ireland
63,1,5,top,Attic,IE,bats,2019,Ireland
64,1,5,top,Table tennis racket,IE,bats,2019,Ireland
65,1,5,top,Cricket,IE,bats,2019,Ireland
66,1,2,top,Megabat,IE,bats,2019,Ireland
67,1,2,top,Batting,IE,bats,2019,Ireland
68,1,2,top,Vampire bat,IE,bats,2019,Ireland
69,1,2,top,Cricket bat,IE,bats,2019,Ireland
70,1,2,top,Hibernation,IE,bats,2019,Ireland
71,1,2,top,Rabies,IE,bats,2019,Ireland
72,0,Breakout,rising,Megabat,IE,bats,2019,Ireland
73,0,Breakout,rising,Vampire bat,IE,bats,2019,Ireland
74,0,Breakout,rising,Rabies,IE,bats,2019,Ireland
75,0,+250%,rising,Baseball bat,IE,bats,2019,Ireland
76,0,+80%,rising,Baseball,IE,bats,2019,Ireland
77,0,+80%,rising,Table tennis racket,IE,bats,2019,Ireland
78,1,100,top,Bats,IE,bats,2020,Ireland
79,1,11,top,Eating,IE,bats,2020,Ireland
80,1,6,top,Giant golden-crowned flying fox,IE,bats,2020,Ireland
81,1,6,top,Virus,IE,bats,2020,Ireland
82,1,6,top,China,IE,bats,2020,Ireland
83,1,5,top,Chinese language,IE,bats,2020,Ireland
84,1,5,top,Philippines,IE,bats,2020,Ireland
85,1,4,top,Cricket,IE,bats,2020,Ireland
86,1,4,top,Animal,IE,bats,2020,Ireland
87,1,3,top,Baseball bat,IE,bats,2020,Ireland
88,1,3,top,Human,IE,bats,2020,Ireland
89,1,2,top,Batting,IE,bats,2020,Ireland
90,1,2,top,Hibernation,IE,bats,2020,Ireland
91,1,2,top,Cricket bat,IE,bats,2020,Ireland
92,1,2,top,Table tennis,IE,bats,2020,Ireland
93,1,2,top,Halloween,IE,bats,2020,Ireland
94,1,2,top,Table tennis racket,IE,bats,2020,Ireland
95,1,2,top,Attic,IE,bats,2020,Ireland
96,1,2,top,Owls,IE,bats,2020,Ireland
97,1,2,top,Pangolins,IE,bats,2020,Ireland
98,1,2,top,Cuteness,IE,bats,2020,Ireland
99,1,1,top,Cause,IE,bats,2020,Ireland
100,1,1,top,Winter,IE,bats,2020,Ireland
101,1,1,top,Rat,IE,bats,2020,Ireland
102,1,1,top,Marketplace,IE,bats,2020,Ireland
103,0,Breakout,rising,Eating,IE,bats,2020,Ireland
104,0,Breakout,rising,Giant golden-crowned flying fox,IE,bats,2020,Ireland
105,0,Breakout,rising,Virus,IE,bats,2020,Ireland
106,0,Breakout,rising,China,IE,bats,2020,Ireland
107,0,Breakout,rising,Chinese language,IE,bats,2020,Ireland
108,0,Breakout,rising,Philippines,IE,bats,2020,Ireland
109,0,Breakout,rising,Animal,IE,bats,2020,Ireland
110,0,Breakout,rising,Halloween,IE,bats,2020,Ireland
111,0,Breakout,rising,Owls,IE,bats,2020,Ireland
112,0,Breakout,rising,Pangolins,IE,bats,2020,Ireland
113,0,Breakout,rising,Cuteness,IE,bats,2020,Ireland
114,0,Breakout,rising,Cause,IE,bats,2020,Ireland
115,0,Breakout,rising,Winter,IE,bats,2020,Ireland
116,0,Breakout,rising,Rat,IE,bats,2020,Ireland
117,0,Breakout,rising,Marketplace,IE,bats,2020,Ireland
118,0,Breakout,rising,Wet market,IE,bats,2020,Ireland
119,0,+120%,rising,Cricket,IE,bats,2020,Ireland
120,0,+60%,rising,Human,IE,bats,2020,Ireland
121,0,+40%,rising,Bats,IE,bats,2020,Ireland
1,1,100,top,Bats,IT,pipistrelli,2016,Italy
2,1,8,top,Dream,IT,pipistrelli,2016,Italy
3,1,8,top,Halloween,IT,pipistrelli,2016,Italy
4,1,6,top,Drawing,IT,pipistrelli,2016,Italy
5,1,3,top,Paper,IT,pipistrelli,2016,Italy
6,1,3,top,bat box,IT,pipistrelli,2016,Italy
7,1,3,top,Insect,IT,pipistrelli,2016,Italy
8,1,2,top,Toilet paper,IT,pipistrelli,2016,Italy
9,1,1,top,Mosquito,IT,pipistrelli,2016,Italy
10,1,1,top,Ultrasound,IT,pipistrelli,2016,Italy
11,1,1,top,Feces,IT,pipistrelli,2016,Italy
12,1,1,top,Vampire,IT,pipistrelli,2016,Italy
13,1,1,top,Supermodel,IT,pipistrelli,2016,Italy
14,1,1,top,Zoology,IT,pipistrelli,2016,Italy
15,1,1,top,Agate,IT,pipistrelli,2016,Italy
16,1,1,top,Australians,IT,pipistrelli,2016,Italy
17,1,1,top,Model,IT,pipistrelli,2016,Italy
18,1,1,top,Batman,IT,pipistrelli,2016,Italy
19,0,Breakout,rising,Toilet paper,IT,pipistrelli,2016,Italy
20,0,Breakout,rising,Supermodel,IT,pipistrelli,2016,Italy
21,0,Breakout,rising,Zoology,IT,pipistrelli,2016,Italy
22,0,Breakout,rising,Agate,IT,pipistrelli,2016,Italy
23,0,Breakout,rising,Australians,IT,pipistrelli,2016,Italy
24,0,Breakout,rising,Model,IT,pipistrelli,2016,Italy
25,0,Breakout,rising,Batman,IT,pipistrelli,2016,Italy
26,0,+450%,rising,Paper,IT,pipistrelli,2016,Italy
27,0,+160%,rising,Dream,IT,pipistrelli,2016,Italy
28,0,+130%,rising,Insect,IT,pipistrelli,2016,Italy
29,1,100,top,Bats,IT,pipistrelli,2017,Italy
30,1,9,top,Halloween,IT,pipistrelli,2017,Italy
31,1,7,top,Dream,IT,pipistrelli,2017,Italy
32,1,7,top,Drawing,IT,pipistrelli,2017,Italy
33,1,4,top,Zoology,IT,pipistrelli,2017,Italy
34,1,4,top,bat box,IT,pipistrelli,2017,Italy
35,1,4,top,Clash Royale,IT,pipistrelli,2017,Italy
36,1,3,top,Ultrasound,IT,pipistrelli,2017,Italy
37,1,3,top,Pumpkin,IT,pipistrelli,2017,Italy
38,1,3,top,Mosquito,IT,pipistrelli,2017,Italy
39,1,2,top,Mambo,IT,pipistrelli,2017,Italy
40,1,2,top,Head,IT,pipistrelli,2017,Italy
41,1,2,top,Composer,IT,pipistrelli,2017,Italy
42,1,2,top,House mouse,IT,pipistrelli,2017,Italy
43,1,1,top,Religious text,IT,pipistrelli,2017,Italy
44,1,1,top,Sacred,IT,pipistrelli,2017,Italy
45,1,1,top,Marat Safin,IT,pipistrelli,2017,Italy
46,1,1,top,Australia,IT,pipistrelli,2017,Italy
47,1,1,top,Ghost,IT,pipistrelli,2017,Italy
48,1,1,top,Race,IT,pipistrelli,2017,Italy
49,1,1,top,Jack-o'-lantern,IT,pipistrelli,2017,Italy
50,1,1,top,Masterpiece,IT,pipistrelli,2017,Italy
51,1,1,top,"Paratroopers Brigade ""Folgore""",IT,pipistrelli,2017,Italy
52,1,1,top,Long-eared owl,IT,pipistrelli,2017,Italy
53,0,Breakout,rising,Clash Royale,IT,pipistrelli,2017,Italy
54,0,Breakout,rising,Mambo,IT,pipistrelli,2017,Italy
55,0,Breakout,rising,Composer,IT,pipistrelli,2017,Italy
56,0,Breakout,rising,House mouse,IT,pipistrelli,2017,Italy
57,0,Breakout,rising,Religious text,IT,pipistrelli,2017,Italy
58,0,Breakout,rising,Sacred,IT,pipistrelli,2017,Italy
59,0,Breakout,rising,Marat Safin,IT,pipistrelli,2017,Italy
60,0,Breakout,rising,Race,IT,pipistrelli,2017,Italy
61,0,Breakout,rising,Jack-o'-lantern,IT,pipistrelli,2017,Italy
62,0,Breakout,rising,Masterpiece,IT,pipistrelli,2017,Italy
63,0,Breakout,rising,"Paratroopers Brigade ""Folgore""",IT,pipistrelli,2017,Italy
64,0,Breakout,rising,Long-eared owl,IT,pipistrelli,2017,Italy
65,0,Breakout,rising,Zoroastrianism,IT,pipistrelli,2017,Italy
66,0,Breakout,rising,Sonar,IT,pipistrelli,2017,Italy
67,0,Breakout,rising,Birds,IT,pipistrelli,2017,Italy
68,0,Breakout,rising,Apuleius,IT,pipistrelli,2017,Italy
69,0,Breakout,rising,Mammal,IT,pipistrelli,2017,Italy
70,0,+250%,rising,Head,IT,pipistrelli,2017,Italy
71,0,+170%,rising,Ultrasound,IT,pipistrelli,2017,Italy
72,0,+120%,rising,Mosquito,IT,pipistrelli,2017,Italy
73,0,+110%,rising,Zoology,IT,pipistrelli,2017,Italy
74,0,+80%,rising,Ghost,IT,pipistrelli,2017,Italy
75,0,+80%,rising,Australia,IT,pipistrelli,2017,Italy
76,0,+50%,rising,Pumpkin,IT,pipistrelli,2017,Italy
77,1,100,top,Bats,IT,pipistrelli,2018,Italy
78,1,7,top,Halloween,IT,pipistrelli,2018,Italy
79,1,3,top,Drawing,IT,pipistrelli,2018,Italy
80,1,3,top,Dream,IT,pipistrelli,2018,Italy
81,1,3,top,Philippines,IT,pipistrelli,2018,Italy
82,1,3,top,bat box,IT,pipistrelli,2018,Italy
83,1,2,top,Maldives,IT,pipistrelli,2018,Italy
84,1,2,top,Frugivore,IT,pipistrelli,2018,Italy
85,1,2,top,Ultrasound,IT,pipistrelli,2018,Italy
86,1,2,top,Mosquito,IT,pipistrelli,2018,Italy
87,1,2,top,Animal,IT,pipistrelli,2018,Italy
88,1,1,top,scientific name,IT,pipistrelli,2018,Italy
89,1,1,top,Feces,IT,pipistrelli,2018,Italy
90,1,1,top,Hibernation,IT,pipistrelli,2018,Italy
91,1,1,top,Behavior,IT,pipistrelli,2018,Italy
92,1,1,top,Nest,IT,pipistrelli,2018,Italy
93,1,1,top,Cave,IT,pipistrelli,2018,Italy
94,1,1,top,Australia,IT,pipistrelli,2018,Italy
95,1,1,top,user,IT,pipistrelli,2018,Italy
96,1,1,top,Honey bee,IT,pipistrelli,2018,Italy
97,1,1,top,Stage Production,IT,pipistrelli,2018,Italy
98,1,<1,top,Insect,IT,pipistrelli,2018,Italy
99,1,<1,top,Soap,IT,pipistrelli,2018,Italy
100,0,Breakout,rising,Philippines,IT,pipistrelli,2018,Italy
101,0,Breakout,rising,Maldives,IT,pipistrelli,2018,Italy
102,0,Breakout,rising,Frugivore,IT,pipistrelli,2018,Italy
103,0,Breakout,rising,scientific name,IT,pipistrelli,2018,Italy
104,0,Breakout,rising,Behavior,IT,pipistrelli,2018,Italy
105,0,Breakout,rising,Australia,IT,pipistrelli,2018,Italy
106,0,Breakout,rising,user,IT,pipistrelli,2018,Italy
107,0,Breakout,rising,Honey bee,IT,pipistrelli,2018,Italy
108,0,Breakout,rising,Stage Production,IT,pipistrelli,2018,Italy
109,0,Breakout,rising,Insect,IT,pipistrelli,2018,Italy
110,0,Breakout,rising,Soap,IT,pipistrelli,2018,Italy
111,0,Breakout,rising,House mouse,IT,pipistrelli,2018,Italy
112,0,Breakout,rising,Common vampire bat,IT,pipistrelli,2018,Italy
113,0,Breakout,rising,Fat,IT,pipistrelli,2018,Italy
114,0,Breakout,rising,Animal husbandry,IT,pipistrelli,2018,Italy
115,0,+250%,rising,Animal,IT,pipistrelli,2018,Italy
116,0,+170%,rising,bat box,IT,pipistrelli,2018,Italy
117,0,+170%,rising,Feces,IT,pipistrelli,2018,Italy
118,0,+120%,rising,Mosquito,IT,pipistrelli,2018,Italy
119,0,+50%,rising,Ultrasound,IT,pipistrelli,2018,Italy
120,1,100,top,Bats,IT,pipistrelli,2019,Italy
121,1,10,top,Halloween,IT,pipistrelli,2019,Italy
122,1,8,top,Drawing,IT,pipistrelli,2019,Italy
123,1,5,top,Dream,IT,pipistrelli,2019,Italy
124,1,3,top,Pumpkin,IT,pipistrelli,2019,Italy
125,1,3,top,bat box,IT,pipistrelli,2019,Italy
126,1,2,top,Animal,IT,pipistrelli,2019,Italy
127,1,2,top,Printing,IT,pipistrelli,2019,Italy
128,1,2,top,Feces,IT,pipistrelli,2019,Italy
129,1,1,top,Mosquito,IT,pipistrelli,2019,Italy
130,1,1,top,Nest,IT,pipistrelli,2019,Italy
131,1,1,top,Australia,IT,pipistrelli,2019,Italy
132,1,1,top,Ultrasound,IT,pipistrelli,2019,Italy
133,1,1,top,Birds,IT,pipistrelli,2019,Italy
134,1,1,top,Head,IT,pipistrelli,2019,Italy
135,1,1,top,Species,IT,pipistrelli,2019,Italy
136,1,1,top,Toilet paper,IT,pipistrelli,2019,Italy
137,1,1,top,Ghost,IT,pipistrelli,2019,Italy
138,1,1,top,Scroll,IT,pipistrelli,2019,Italy
139,1,1,top,Monster,IT,pipistrelli,2019,Italy
140,1,1,top,Insect repellent,IT,pipistrelli,2019,Italy
141,1,1,top,Insect,IT,pipistrelli,2019,Italy
142,1,1,top,Spider,IT,pipistrelli,2019,Italy
143,1,1,top,House mouse,IT,pipistrelli,2019,Italy
144,0,Breakout,rising,Toilet paper,IT,pipistrelli,2019,Italy
145,0,Breakout,rising,Ghost,IT,pipistrelli,2019,Italy
146,0,Breakout,rising,Scroll,IT,pipistrelli,2019,Italy
147,0,Breakout,rising,Monster,IT,pipistrelli,2019,Italy
148,0,Breakout,rising,Insect,IT,pipistrelli,2019,Italy
149,0,Breakout,rising,Lizard,IT,pipistrelli,2019,Italy
150,0,Breakout,rising,Long-eared owl,IT,pipistrelli,2019,Italy
151,0,Breakout,rising,Sonar,IT,pipistrelli,2019,Italy
152,0,Breakout,rising,Common vampire bat,IT,pipistrelli,2019,Italy
153,0,+350%,rising,Printing,IT,pipistrelli,2019,Italy
154,0,+120%,rising,Head,IT,pipistrelli,2019,Italy
155,0,+120%,rising,Insect repellent,IT,pipistrelli,2019,Italy
156,0,+120%,rising,Spider,IT,pipistrelli,2019,Italy
157,0,+120%,rising,House mouse,IT,pipistrelli,2019,Italy
158,0,+60%,rising,Australia,IT,pipistrelli,2019,Italy
159,0,+40%,rising,Halloween,IT,pipistrelli,2019,Italy
160,1,100,top,Bats,IT,pipistrelli,2020,Italy
161,1,10,top,China,IT,pipistrelli,2020,Italy
162,1,9,top,Chinese language,IT,pipistrelli,2020,Italy
163,1,5,top,Andiron,IT,pipistrelli,2020,Italy
164,1,5,top,Virus,IT,pipistrelli,2020,Italy
165,1,5,top,Membrane,IT,pipistrelli,2020,Italy
166,1,3,top,Animal,IT,pipistrelli,2020,Italy
167,1,3,top,Drawing,IT,pipistrelli,2020,Italy
168,1,3,top,Halloween,IT,pipistrelli,2020,Italy
169,1,3,top,Eating,IT,pipistrelli,2020,Italy
170,1,3,top,Ponza,IT,pipistrelli,2020,Italy
171,1,3,top,Disease,IT,pipistrelli,2020,Italy
172,1,3,top,Trani,IT,pipistrelli,2020,Italy
173,1,3,top,Pityriasis rosea,IT,pipistrelli,2020,Italy
174,1,2,top,Dream,IT,pipistrelli,2020,Italy
175,1,2,top,Wuhan,IT,pipistrelli,2020,Italy
176,1,2,top,Dermatitis,IT,pipistrelli,2020,Italy
177,1,2,top,West,IT,pipistrelli,2020,Italy
178,1,2,top,Pope,IT,pipistrelli,2020,Italy
179,1,2,top,Crossword,IT,pipistrelli,2020,Italy
180,1,2,top,Australians,IT,pipistrelli,2020,Italy
181,1,2,top,House mouse,IT,pipistrelli,2020,Italy
182,1,2,top,Ponza,IT,pipistrelli,2020,Italy
183,1,1,top,Snake,IT,pipistrelli,2020,Italy
184,1,1,top,Pangolins,IT,pipistrelli,2020,Italy
185,0,Breakout,rising,China,IT,pipistrelli,2020,Italy
186,0,Breakout,rising,Chinese language,IT,pipistrelli,2020,Italy
187,0,Breakout,rising,Andiron,IT,pipistrelli,2020,Italy
188,0,Breakout,rising,Ponza,IT,pipistrelli,2020,Italy
189,0,Breakout,rising,Trani,IT,pipistrelli,2020,Italy
190,0,Breakout,rising,Pityriasis rosea,IT,pipistrelli,2020,Italy
191,0,Breakout,rising,Wuhan,IT,pipistrelli,2020,Italy
192,0,Breakout,rising,Dermatitis,IT,pipistrelli,2020,Italy
193,0,Breakout,rising,West,IT,pipistrelli,2020,Italy
194,0,Breakout,rising,Pope,IT,pipistrelli,2020,Italy
195,0,Breakout,rising,Crossword,IT,pipistrelli,2020,Italy
196,0,Breakout,rising,Ponza,IT,pipistrelli,2020,Italy
197,0,Breakout,rising,Snake,IT,pipistrelli,2020,Italy
198,0,Breakout,rising,Pangolins,IT,pipistrelli,2020,Italy
199,0,Breakout,rising,Volleyball,IT,pipistrelli,2020,Italy
200,0,Breakout,rising,Gymnastics,IT,pipistrelli,2020,Italy
201,0,Breakout,rising,Balcony,IT,pipistrelli,2020,Italy
202,0,Breakout,rising,Great tit,IT,pipistrelli,2020,Italy
203,0,Breakout,rising,City,IT,pipistrelli,2020,Italy
204,0,Breakout,rising,Seal,IT,pipistrelli,2020,Italy
205,0,Breakout,rising,Tool,IT,pipistrelli,2020,Italy
206,0,Breakout,rising,Conductor,IT,pipistrelli,2020,Italy
207,0,Breakout,rising,East,IT,pipistrelli,2020,Italy
1,1,100,top,Bats,JP,コウモリ,2016,Japan
2,1,5,top,Old World fruit bats,JP,コウモリ,2016,Japan
3,1,4,top,Illustration,JP,コウモリ,2016,Japan
4,1,3,top,Feces,JP,コウモリ,2016,Japan
5,1,3,top,Common vampire bat,JP,コウモリ,2016,Japan
6,1,2,top,Pest control,JP,コウモリ,2016,Japan
7,1,1,top,Animal,JP,コウモリ,2016,Japan
8,1,1,top,Acoustic wave,JP,コウモリ,2016,Japan
9,1,1,top,Halloween,JP,コウモリ,2016,Japan
10,1,1,top,Rabies,JP,コウモリ,2016,Japan
11,1,1,top,Hibernation,JP,コウモリ,2016,Japan
12,1,1,top,Ultrasound,JP,コウモリ,2016,Japan
13,1,1,top,Bait,JP,コウモリ,2016,Japan
14,1,1,top,Origami,JP,コウモリ,2016,Japan
15,1,1,top,disguise,JP,コウモリ,2016,Japan
16,1,1,top,Spider,JP,コウモリ,2016,Japan
17,1,1,top,Pest,JP,コウモリ,2016,Japan
18,1,1,top,Blattodea,JP,コウモリ,2016,Japan
