"","year","country","dengue activity"
"1237",2005,"Philippines",55.776
"1238",2005,"Singapore",55.776
"1239",2005,"Thailand",55.776
"1240",2005,"Venezuela",55.776
"1241",2005,"Argentina",55.776
"1242",2005,"Bolivia",55.776
"1243",2005,"Brazil",55.776
"1244",2005,"India",55.776
"1245",2005,"Indonesia",55.776
"1246",2005,"Mexico",55.776
"1247",2005,"Philippines",55.776
"1248",2005,"Singapore",55.776
"1249",2005,"Thailand",55.776
"1250",2005,"Venezuela",55.776
"1251",2005,"Argentina",55.776
"1252",2005,"Bolivia",55.776
"1253",2005,"Brazil",55.776
"1254",2005,"India",55.776
"1255",2005,"Indonesia",55.776
"1256",2005,"Mexico",55.776
"1257",2005,"Philippines",55.776
"1258",2005,"Singapore",55.776
"1259",2005,"Thailand",55.776
"1260",2005,"Venezuela",55.776
"1261",2005,"Argentina",55.776
"1262",2005,"Bolivia",55.776
"1263",2005,"Brazil",55.776
"1264",2005,"India",55.776
"1265",2005,"Indonesia",55.776
"1266",2005,"Mexico",55.776
"1267",2005,"Philippines",55.776
"1268",2005,"Singapore",55.776
"1269",2005,"Thailand",55.776
"1270",2005,"Venezuela",55.776
"1271",2005,"Argentina",55.776
"1272",2005,"Bolivia",55.776
"1273",2005,"Brazil",55.776
"1274",2005,"India",55.776
"1275",2005,"Indonesia",55.776
"1276",2005,"Mexico",55.776
"1277",2005,"Philippines",55.776
"1278",2005,"Singapore",55.776
"1279",2005,"Thailand",55.776
"1280",2005,"Venezuela",55.776
"1281",2005,"Argentina",55.776
"1282",2005,"Bolivia",55.776
"1283",2005,"Brazil",55.776
"1284",2005,"India",55.776
"1285",2005,"Indonesia",55.776
"1286",2005,"Mexico",55.776
"1287",2005,"Philippines",55.776
"1288",2005,"Singapore",55.776
"1289",2005,"Thailand",55.776
"1290",2005,"Venezuela",55.776
"1291",2005,"Argentina",55.776
"1292",2005,"Bolivia",55.776
"1293",2005,"Brazil",55.776
"1294",2005,"India",55.776
"1295",2005,"Indonesia",55.776
"1296",2005,"Mexico",55.776
"1297",2005,"Philippines",55.776
"1298",2005,"Singapore",55.776
"1299",2005,"Thailand",55.776
"1300",2005,"Venezuela",55.776
"1301",2005,"Argentina",55.776
"1302",2005,"Bolivia",55.776
"1303",2005,"Brazil",55.776
"1304",2005,"India",55.776
"1305",2005,"Indonesia",55.776
"1306",2005,"Mexico",55.776
"1307",2005,"Philippines",55.776
"1308",2005,"Singapore",55.776
"1309",2005,"Thailand",55.776
"1310",2005,"Venezuela",55.776
"1311",2005,"Argentina",55.776
"1312",2005,"Bolivia",55.776
"1313",2005,"Brazil",55.776
"1314",2005,"India",55.776
"1315",2005,"Indonesia",55.776
"1316",2005,"Mexico",55.776
"1317",2005,"Philippines",55.776
"1318",2005,"Singapore",55.776
"1319",2005,"Thailand",55.776
"1320",2005,"Venezuela",55.776
"1321",2005,"Argentina",55.776
"1322",2005,"Bolivia",55.776
"1323",2005,"Brazil",55.776
"1324",2005,"India",55.776
"1325",2005,"Indonesia",55.776
"1326",2005,"Mexico",55.776
"1327",2005,"Philippines",55.776
"1328",2005,"Singapore",55.776
"1329",2005,"Thailand",55.776
"1330",2005,"Venezuela",55.776
"1331",2005,"Argentina",55.776
"1332",2005,"Bolivia",55.776
"1333",2005,"Brazil",55.776
"1334",2005,"India",55.776
"1335",2005,"Indonesia",55.776
"1336",2005,"Mexico",55.776
"1337",2005,"Philippines",55.776
"1338",2005,"Singapore",55.776
"1339",2005,"Thailand",55.776
"1340",2005,"Venezuela",55.776
"1341",2005,"Argentina",55.776
"1342",2005,"Bolivia",55.776
"1343",2005,"Brazil",55.776
"1344",2005,"India",55.776
"1345",2005,"Indonesia",55.776
"1346",2005,"Mexico",55.776
"1347",2005,"Philippines",55.776
"1348",2005,"Singapore",55.776
"1349",2005,"Thailand",55.776
"1350",2005,"Venezuela",55.776
"1351",2005,"Argentina",55.776
"1352",2005,"Bolivia",55.776
"1353",2005,"Brazil",55.776
"1354",2005,"India",55.776
"1355",2005,"Indonesia",55.776
"1356",2005,"Mexico",55.776
"1357",2005,"Philippines",55.776
"1358",2005,"Singapore",55.776
"1359",2005,"Thailand",55.776
"1360",2005,"Venezuela",55.776
"1361",2005,"Argentina",55.776
"1362",2005,"Bolivia",55.776
"1363",2005,"Brazil",55.776
"1364",2005,"India",55.776
"1365",2005,"Indonesia",55.776
"1366",2005,"Mexico",55.776
"1367",2005,"Philippines",55.776
"1368",2005,"Singapore",55.776
"1369",2005,"Thailand",55.776
"1370",2005,"Venezuela",55.776
"1371",2005,"Argentina",55.776
"1372",2005,"Bolivia",55.776
"1373",2005,"Brazil",55.776
"1374",2005,"India",55.776
"1375",2005,"Indonesia",55.776
"1376",2005,"Mexico",55.776
"1377",2005,"Philippines",55.776
"1378",2005,"Singapore",55.776
"1379",2005,"Thailand",55.776
"1380",2005,"Venezuela",55.776
"1381",2005,"Argentina",55.776
"1382",2005,"Bolivia",55.776
"1383",2005,"Brazil",55.776
"1384",2005,"India",55.776
"1385",2005,"Indonesia",55.776
"1386",2005,"Mexico",55.776
"1387",2005,"Philippines",55.776
"1388",2005,"Singapore",55.776
"1389",2005,"Thailand",55.776
"1390",2005,"Venezuela",55.776
"1391",2005,"Argentina",55.776
"1392",2005,"Bolivia",55.776
"1393",2005,"Brazil",55.776
"1394",2005,"India",55.776
"1395",2005,"Indonesia",55.776
"1396",2005,"Mexico",55.776
"1397",2005,"Philippines",55.776
"1398",2005,"Singapore",55.776
"1399",2005,"Thailand",55.776
"1400",2005,"Venezuela",55.776
"1401",2005,"Argentina",55.776
"1402",2005,"Bolivia",55.776
"1403",2005,"Brazil",55.776
"1404",2005,"India",55.776
"1405",2005,"Indonesia",55.776
"1406",2005,"Mexico",55.776
"1407",2005,"Philippines",55.776
"1408",2005,"Singapore",55.776
"1409",2005,"Thailand",55.776
"1410",2005,"Venezuela",55.776
"1411",2005,"Argentina",55.776
"1412",2005,"Bolivia",55.776
"1413",2005,"Brazil",55.776
"1414",2005,"India",55.776
"1415",2005,"Indonesia",55.776
"1416",2005,"Mexico",55.776
"1417",2005,"Philippines",55.776
"1418",2005,"Singapore",55.776
"1419",2005,"Thailand",55.776
"1420",2005,"Venezuela",55.776
"1421",2005,"Argentina",55.776
"1422",2005,"Bolivia",55.776
"1423",2005,"Brazil",55.776
"1424",2005,"India",55.776
"1425",2005,"Indonesia",55.776
"1426",2005,"Mexico",55.776
"1427",2005,"Philippines",55.776
"1428",2005,"Singapore",55.776
"1429",2005,"Thailand",55.776
"1430",2005,"Venezuela",55.776
"1431",2005,"Argentina",55.776
"1432",2005,"Bolivia",55.776
"1433",2005,"Brazil",55.776
"1434",2005,"India",55.776
"1435",2005,"Indonesia",55.776
"1436",2005,"Mexico",55.776
"1437",2005,"Philippines",55.776
"1438",2005,"Singapore",55.776
"1439",2005,"Thailand",55.776
"1440",2005,"Venezuela",55.776
"1441",2005,"Argentina",55.776
"1442",2005,"Bolivia",55.776
"1443",2005,"Brazil",55.776
"1444",2005,"India",55.776
"1445",2005,"Indonesia",55.776
"1446",2005,"Mexico",55.776
"1447",2005,"Philippines",55.776
"1448",2005,"Singapore",55.776
"1449",2005,"Thailand",55.776
"1450",2005,"Venezuela",55.776
"1451",2005,"Argentina",55.776
"1452",2005,"Bolivia",55.776
"1453",2005,"Brazil",55.776
"1454",2005,"India",55.776
"1455",2005,"Indonesia",55.776
"1456",2005,"Mexico",55.776
"1457",2005,"Philippines",55.776
"1458",2005,"Singapore",55.776
"1459",2005,"Thailand",55.776
"1460",2005,"Venezuela",55.776
"1461",2005,"Argentina",55.776
"1462",2005,"Bolivia",55.776
"1463",2005,"Brazil",55.776
"1464",2005,"India",55.776
"1465",2005,"Indonesia",55.776
"1466",2005,"Mexico",55.776
"1467",2005,"Philippines",55.776
"1468",2005,"Singapore",55.776
"1469",2005,"Thailand",55.776
"1470",2005,"Venezuela",55.776
"1471",2005,"Argentina",55.776
"1472",2005,"Bolivia",55.776
"1473",2005,"Brazil",55.776
"1474",2005,"India",55.776
"1475",2005,"Indonesia",55.776
"1476",2005,"Mexico",55.776
"1477",2005,"Philippines",55.776
"1478",2005,"Singapore",55.776
"1479",2005,"Thailand",55.776
"1480",2005,"Venezuela",55.776
"1481",2005,"Argentina",55.776
"1482",2005,"Bolivia",55.776
"1483",2005,"Brazil",55.776
"1484",2005,"India",55.776
"1485",2005,"Indonesia",55.776
"1486",2005,"Mexico",55.776
"1487",2005,"Philippines",55.776
"1488",2005,"Singapore",55.776
"1489",2005,"Thailand",55.776
"1490",2005,"Venezuela",55.776
"1491",2005,"Argentina",55.776
"1492",2005,"Bolivia",55.776
"1493",2005,"Brazil",55.776
"1494",2005,"India",55.776
"1495",2005,"Indonesia",55.776
"1496",2005,"Mexico",55.776
"1497",2005,"Philippines",55.776
"1498",2005,"Singapore",55.776
"1499",2005,"Thailand",55.776
"1500",2005,"Venezuela",55.776
"1501",2005,"Argentina",55.776
"1502",2005,"Bolivia",55.776
"1503",2005,"Brazil",55.776
"1504",2005,"India",55.776
"1505",2005,"Indonesia",55.776
"1506",2005,"Mexico",55.776
"1507",2005,"Philippines",55.776
"1508",2005,"Singapore",55.776
"1509",2005,"Thailand",55.776
"1510",2005,"Venezuela",55.776
"1511",2005,"Argentina",55.776
"1512",2005,"Bolivia",55.776
"1513",2005,"Brazil",55.776
"1514",2005,"India",55.776
"1515",2005,"Indonesia",55.776
"1516",2005,"Mexico",55.776
"1517",2005,"Philippines",55.776
"1518",2005,"Singapore",55.776
"1519",2005,"Thailand",55.776
"1520",2005,"Venezuela",55.776
"1521",2005,"Argentina",55.776
"1522",2005,"Bolivia",55.776
"1523",2005,"Brazil",55.776
"1524",2005,"India",55.776
"1525",2005,"Indonesia",55.776
"1526",2005,"Mexico",55.776
"1527",2005,"Philippines",55.776
"1528",2005,"Singapore",55.776
"1529",2005,"Thailand",55.776
"1530",2005,"Venezuela",55.776
"1531",2005,"Argentina",55.776
"1532",2005,"Bolivia",55.776
"1533",2005,"Brazil",55.776
"1534",2005,"India",55.776
"1535",2005,"Indonesia",55.776
"1536",2005,"Mexico",55.776
"1537",2005,"Philippines",55.776
"1538",2005,"Singapore",55.776
"1539",2005,"Thailand",55.776
"1540",2005,"Venezuela",55.776
"1541",2005,"Argentina",55.776
"1542",2005,"Bolivia",55.776
